20087.187618872747,20127.018318610262,17406.287606046506,16512.940364997805,15774.611978722955,14746.490845398474,13871.131076524442,12840.658084292805,11403.435110425487,11980.460584857592,90112.20263926004,12055.415481478067,8602.890753969254,8050.156750061297,7749.778757112089,7680.640209060815,8013.213918105598,6998.484196390751,5755.697756425014,5918.239472277959,3411.6291739446647,3699.072138332402,13196.607240523716,3109.3777193132128
19655.194173946686,19781.7463184957,16883.930073995278,16182.382001430171,15220.785656649821,14551.57615334966,13562.720740265191,12512.1356173868,11012.14450036893,11743.493905085825,12055.415481478067,89874.93021803218,8589.056063930879,7850.523056874126,7580.167842220639,7242.310273123852,7508.422358347276,6718.015546550482,5491.770957366537,5700.634959067889,3272.657358864595,3482.579384916492,13102.603144451756,3105.362297637507
14165.75858568578,14798.986081502218,12162.835497541164,11856.993095420561,11308.185852047018,10452.163928962284,9886.486025122318,9127.053633985455,8043.466957347363,8633.22253908065,8602.890753969254,8589.056063930879,66236.839642158,6128.927458741629,5635.643350159228,5307.851679553879,5114.734392662813,5539.578871127521,3414.5240709858094,4111.912708765995,2933.0024078208644,2266.1012943786977,9496.678710052545,2451.7478469108646
13444.166813078098,13484.875460695406,11180.678181125655,10955.264890509148,10418.459943398626,9508.046139784503,9095.85136739339,8313.733501795052,7795.448199100974,7981.98526796785,8050.156750061297,7850.523056874126,6128.927458741629,55670.36530179527,5749.838310030389,5434.966397120163,5448.620918115223,4967.751010283253,4050.582619588245,4208.588995431529,2564.1696274429037,3369.382380726722,8666.889779307961,2429.8483022706396
13093.805910942563,12636.984487752463,10587.97155249003,10055.71086483361,9712.89331454947,8983.52829577414,8500.999335085973,7806.953506164473,7471.0020427522895,7722.304905224194,7749.778757112089,7580.167842220639,5635.643350159228,5749.838310030389,51390.921889393794,5437.931644852367,5534.357552507229,4659.865682988521,4144.0898783225075,4131.753166900326,2488.548406257983,2825.298882377108,7936.228176067888,2610.9000068854007
12633.143595387302,11828.849533311326,9923.720140050948,9508.427997361401,9184.85304358346,8566.986049270128,8273.409201578357,7611.288344283704,7310.06593608764,7332.963719858578,7680.640209060815,7242.310273123852,5307.851679553879,5434.966397120163,5437.931644852367,60317.25470988507,6048.162008551025,4582.10062623128,4957.4555810243455,4307.269100847178,2627.0182828061465,3218.614979646014,7808.437306919625,2168.0938154242494
13377.263290527011,11993.206213735435,10156.162232708388,9383.298963637719,9096.649718288203,8615.293423418758,8288.524794674284,7539.926668208516,7561.184839550732,7377.102097413774,8013.213918105598,7508.422358347276,5114.734392662813,5448.620918115223,5534.357552507229,6048.162008551025,55502.69548430104,4493.421587690893,5944.8083698074815,4720.684543861511,2494.2152972064096,3661.013816594059,7317.935561884717,1760.4023998308446
11028.962335538288,11408.366407658492,9450.563535828116,9309.715589803738,8861.877842143305,8101.012745049229,7672.541534279749,7202.686141524422,6556.294970289734,6922.442423528557,6998.484196390751,6718.015546550482,5539.578871127521,4967.751010283253,4659.865682988521,4582.10062623128,4493.421587690893,47886.144789475045,3121.5532869943263,3660.7518640870258,2671.9411774444916,2186.683805822262,7583.860869014043,2002.874767647768
9982.481818192742,8165.169771904401,7065.501507287461,6385.370582484202,6427.765687596915,6099.291261130323,5980.202286906725,5258.091656041907,5438.0429643075995,5176.539113935767,5755.697756425014,5491.770957366537,3414.5240709858094,4050.582619588245,4144.0898783225075,4957.4555810243455,5944.8083698074815,3121.5532869943263,56584.20556661998,3603.6559652174524,2186.2915808943358,3318.456177630067,5044.616082695174,1849.6094229885055
9566.132808654214,9143.431009395743,7688.622801293947,7522.265211798426,7249.7876856850335,6630.188779282532,6414.074650985403,5851.163420910088,5915.804967375242,5752.377831175644,5918.239472277959,5700.634959067889,4111.912708765995,4208.588995431529,4131.753166900326,4307.269100847178,4720.684543861511,3660.7518640870258,3603.6559652174524,39851.9008238529,2292.4057044261217,2611.9615629176274,5852.0323052074955,1581.4419493283906
5467.966530442599,5346.2436824726765,4552.897964007619,4346.567357099802,4291.823676995081,3773.0279001213266,3809.974017542782,3434.2888342948095,3355.18129545809,3405.330669785464,3411.6291739446647,3272.657358864595,2933.0024078208644,2564.1696274429037,2488.548406257983,2627.0182828061465,2494.2152972064096,2671.9411774444916,2186.2915808943358,2292.4057044261217,18799.100772088605,1770.0710420490393,3452.81314176038,1214.0034941344077
6115.857301664456,5359.255796911083,4542.259310221161,4238.538807221077,4136.347419379816,3854.0671538560387,3687.214735578087,3323.363460652766,3593.3444442346777,3579.560871519144,3699.072138332402,3482.579384916492,2266.1012943786977,3369.382380726722,2825.298882377108,3218.614979646014,3661.013816594059,2186.683805822262,3318.456177630067,2611.9615629176274,1770.0710420490393,24686.461048451318,3294.3357948283133,1230.2062735396858
21485.99962549578,22842.3848905675,19073.665622984765,18465.370283484477,17444.688130956496,16416.02186456466,15143.17998916523,14185.684274061801,12070.682552575096,12956.713482212597,13196.607240523716,13102.603144451756,9496.678710052545,8666.889779307961,7936.228176067888,7808.437306919625,7317.935561884717,7583.860869014043,5044.616082695174,5852.0323052074955,3452.81314176038,3294.3357948283133,124207.56612598737,16045.718956500068
6224.071456415278,5463.2742942413715,4564.616318850443,5240.0095661687155,4166.586862518598,4493.054809924644,3725.1463681049427,3605.9115552871294,3048.131176346476,4013.702846985369,3109.3777193132128,3105.362297637507,2451.7478469108646,2429.8483022706396,2610.9000068854007,2168.0938154242494,1760.4023998308446,2002.874767647768,1849.6094229885055,1581.4419493283906,1214.0034941344077,1230.2062735396858,16045.718956500068,6900.179920705276
