17	50	4.0
17	51	6.0
17	52	3.0
17	53	2.0
17	54	3.0
17	55	4.0
17	56	2.0
17	57	3.0
17	58	6.0
17	59	6.0
17	60	4.0
17	61	4.0
17	62	3.0
17	63	3.0
17	64	6.0
17	65	3.0
17	66	3.0
17	67	4.0
17	68	2.0
17	69	2.0
17	70	7.0
17	71	3.0
17	72	1.0
17	73	5.0
17	74	6.0
17	75	5.0
17	76	7.0
17	77	9.0
17	78	2.0
17	79	2.0
17	80	7.0
17	81	3.0
17	82	4.0
17	83	2.0
17	84	5.0
17	85	3.0
17	86	3.0
17	87	2.0
17	88	1.0
17	90	6.0
17	91	3.0
17	92	2.0
17	93	1.0
17	94	2.0
17	95	1.0
17	96	1.0
17	97	1.0
17	98	1.0
17	99	3.0
17	100	4.0
17	101	2.0
17	102	1.0
17	103	3.0
17	104	3.0
17	105	1.0
17	106	3.0
17	107	3.0
17	108	1.0
17	109	2.0
17	110	7.0
17	111	2.0
17	112	2.0
17	113	1.0
17	115	3.0
17	117	1.0
17	118	2.0
17	119	4.0
17	120	3.0
17	121	3.0
17	122	4.0
18	19	23.0
18	20	16.0
18	21	10.0
18	22	11.0
18	23	11.0
18	24	6.0
18	25	7.0
18	26	6.0
18	28	5.0
18	29	2.0
18	30	2.0
18	31	5.0
18	32	3.0
18	33	1.0
18	34	2.0
18	35	4.0
18	36	3.0
18	37	2.0
18	38	7.0
18	39	3.0
18	40	2.0
18	41	2.0
18	42	4.0
18	43	4.0
18	44	2.0
18	45	3.0
18	46	6.0
18	47	2.0
18	48	3.0
18	49	6.0
18	50	9.0
18	51	9.0
18	52	5.0
18	53	4.0
18	54	4.0
18	55	2.0
18	56	3.0
18	57	3.0
18	58	6.0
18	59	11.0
18	60	5.0
18	61	3.0
18	62	6.0
18	63	3.0
18	64	4.0
18	65	1.0
18	66	5.0
18	67	4.0
18	68	3.0
18	69	8.0
18	70	1.0
18	71	4.0
18	72	4.0
18	74	5.0
18	75	1.0
18	76	3.0
18	77	2.0
18	78	1.0
18	79	3.0
18	80	4.0
18	81	3.0
18	82	1.0
18	83	5.0
18	84	2.0
18	85	4.0
18	86	3.0
18	87	1.0
18	88	4.0
18	89	3.0
18	90	2.0
18	91	3.0
18	93	3.0
18	94	3.0
18	95	1.0
18	97	1.0
18	98	3.0
18	99	2.0
18	100	4.0
18	101	2.0
18	103	3.0
18	104	1.0
18	105	3.0
18	106	1.0
18	107	5.0
18	108	2.0
18	109	6.0
18	110	4.0
18	111	3.0
18	112	3.0
18	113	4.0
18	114	4.0
18	115	3.0
18	116	3.0
18	117	2.0
18	118	4.0
18	119	5.0
18	120	2.0
18	121	2.0
18	122	3.0
19	20	26.0
19	21	17.0
19	22	10.0
19	23	12.0
19	24	6.0
19	25	5.0
19	26	6.0
19	27	5.0
19	28	2.0
19	29	3.0
19	30	5.0
19	31	3.0
19	32	3.0
19	33	5.0
19	34	2.0
19	35	4.0
19	36	1.0
19	37	3.0
19	39	3.0
19	40	5.0
19	41	5.0
19	42	2.0
19	43	2.0
19	44	3.0
19	45	1.0
19	46	1.0
19	47	4.0
19	48	3.0
19	49	4.0
19	50	6.0
19	51	9.0
19	52	7.0
19	53	8.0
19	54	8.0
19	55	6.0
19	56	3.0
19	57	2.0
19	58	8.0
19	59	6.0
19	60	6.0
19	61	6.0
19	62	2.0
19	63	1.0
19	64	2.0
19	65	4.0
19	66	3.0
19	67	3.0
19	68	3.0
19	69	2.0
19	70	8.0
19	71	3.0
19	72	3.0
19	73	4.0
19	74	2.0
19	75	3.0
19	76	5.0
19	77	7.0
19	78	2.0
19	79	3.0
19	80	5.0
19	82	4.0
19	83	5.0
19	84	4.0
19	85	3.0
19	86	4.0
19	87	5.0
19	88	2.0
19	89	3.0
19	90	4.0
19	91	5.0
19	92	3.0
19	93	4.0
19	94	3.0
19	95	1.0
19	96	2.0
19	97	1.0
19	98	3.0
19	99	2.0
19	100	2.0
19	101	4.0
19	102	1.0
19	103	3.0
19	104	4.0
19	105	1.0
19	106	3.0
19	107	1.0
19	108	1.0
19	109	2.0
19	110	2.0
19	111	7.0
19	112	5.0
19	113	6.0
19	114	3.0
19	116	3.0
19	117	4.0
19	118	5.0
19	119	2.0
19	120	3.0
19	121	3.0
19	122	2.0
20	21	24.0
20	22	13.0
20	23	20.0
20	24	7.0
20	25	8.0
20	26	7.0
20	27	3.0
20	28	1.0
20	29	4.0
20	30	5.0
20	31	3.0
20	33	4.0
20	34	2.0
20	36	1.0
20	37	1.0
20	38	1.0
20	39	1.0
20	40	3.0
20	42	2.0
20	45	4.0
20	46	5.0
20	47	3.0
20	48	8.0
20	49	5.0
20	50	1.0
20	51	8.0
20	52	7.0
20	53	6.0
20	54	9.0
20	55	4.0
20	56	2.0
20	57	8.0
20	58	5.0
20	59	4.0
20	60	2.0
20	61	1.0
20	62	5.0
20	63	1.0
20	64	2.0
20	65	2.0
20	66	2.0
20	67	1.0
20	69	4.0
20	70	1.0
20	71	6.0
20	72	3.0
20	73	1.0
20	74	4.0
20	75	5.0
20	76	1.0
20	77	3.0
20	78	1.0
20	79	3.0
20	80	3.0
20	81	3.0
20	82	2.0
20	84	2.0
20	85	1.0
20	86	2.0
20	88	1.0
20	89	3.0
20	90	3.0
20	91	4.0
20	92	3.0
20	93	4.0
20	94	2.0
20	96	3.0
20	97	3.0
20	98	1.0
20	99	3.0
20	100	1.0
20	101	2.0
20	102	3.0
20	103	4.0
20	104	2.0
20	105	1.0
20	106	5.0
20	107	1.0
20	108	1.0
20	109	1.0
20	110	4.0
20	111	2.0
20	112	3.0
20	113	3.0
20	114	3.0
20	115	4.0
20	116	1.0
20	117	2.0
20	118	4.0
20	119	1.0
20	120	2.0
20	121	5.0
20	122	3.0
21	22	24.0
21	23	19.0
21	24	10.0
21	25	7.0
21	26	6.0
21	27	4.0
21	28	4.0
21	29	1.0
21	30	5.0
21	31	6.0
21	32	4.0
21	33	2.0
21	34	1.0
21	35	5.0
21	37	2.0
21	38	3.0
21	39	4.0
21	40	4.0
21	41	4.0
21	42	2.0
21	43	3.0
21	44	1.0
21	45	3.0
21	46	2.0
21	47	6.0
21	48	5.0
21	49	4.0
21	50	6.0
21	51	5.0
21	52	10.0
21	53	9.0
21	54	3.0
21	55	2.0
21	56	3.0
21	57	8.0
21	58	4.0
21	59	3.0
21	60	7.0
21	61	4.0
21	62	4.0
21	63	2.0
21	64	1.0
21	65	4.0
21	66	2.0
21	67	4.0
21	68	3.0
21	69	5.0
21	70	4.0
21	71	1.0
21	72	3.0
21	73	4.0
21	74	5.0
21	75	3.0
21	76	4.0
21	77	2.0
21	78	2.0
21	79	1.0
21	81	5.0
21	82	1.0
21	83	2.0
21	84	5.0
21	85	3.0
21	86	5.0
21	88	3.0
21	89	3.0
21	90	2.0
21	91	2.0
21	93	6.0
21	94	2.0
21	95	1.0
21	96	2.0
21	97	2.0
21	98	1.0
21	100	4.0
21	101	4.0
21	102	3.0
21	103	3.0
21	104	5.0
21	105	5.0
21	106	1.0
21	108	2.0
21	109	3.0
21	110	2.0
21	111	2.0
21	112	6.0
21	115	1.0
21	116	1.0
21	117	3.0
21	118	1.0
21	119	1.0
21	120	2.0
21	121	5.0
21	122	1.0
22	23	40.0
22	24	32.0
22	25	18.0
22	26	10.0
22	27	10.0
22	28	11.0
22	29	3.0
22	30	4.0
22	31	1.0
22	32	1.0
22	33	2.0
22	35	3.0
22	37	1.0
22	38	4.0
22	39	4.0
22	40	1.0
22	41	3.0
22	42	2.0
22	43	3.0
22	44	1.0
22	45	3.0
22	46	2.0
22	47	6.0
22	48	3.0
22	49	5.0
22	50	5.0
22	51	14.0
22	52	13.0
22	53	6.0
22	54	2.0
22	55	4.0
22	56	3.0
22	57	7.0
22	58	4.0
22	59	4.0
22	60	8.0
22	61	3.0
22	62	1.0
22	64	1.0
22	65	4.0
22	66	2.0
22	67	1.0
22	68	2.0
22	69	1.0
22	70	2.0
22	71	2.0
22	72	3.0
22	73	3.0
22	74	3.0
22	75	5.0
22	76	4.0
22	79	6.0
22	80	1.0
22	81	4.0
22	82	5.0
22	83	3.0
22	84	3.0
22	85	1.0
22	87	2.0
22	88	1.0
22	89	3.0
22	90	2.0
22	91	3.0
22	92	3.0
22	94	1.0
22	95	4.0
22	98	2.0
22	99	5.0
22	101	2.0
22	102	1.0
22	103	5.0
22	104	2.0
22	105	5.0
22	106	2.0
22	107	2.0
22	108	2.0
22	109	2.0
22	110	4.0
22	111	1.0
22	112	1.0
22	113	1.0
22	114	4.0
22	115	2.0
22	116	2.0
22	117	5.0
22	118	4.0
22	119	3.0
22	120	4.0
22	121	4.0
22	122	4.0
23	24	18.0
23	25	12.0
23	26	6.0
23	27	8.0
23	28	8.0
23	29	10.0
23	30	5.0
23	31	1.0
23	32	3.0
23	33	2.0
23	34	1.0
23	35	2.0
23	36	2.0
23	37	1.0
23	38	1.0
23	39	6.0
23	40	1.0
23	41	1.0
23	42	3.0
23	43	5.0
23	44	2.0
23	45	1.0
23	47	3.0
23	48	6.0
23	49	6.0
23	50	7.0
23	51	7.0
23	52	9.0
23	53	6.0
23	54	4.0
23	55	1.0
23	56	2.0
23	57	1.0
23	58	2.0
23	59	3.0
23	60	1.0
23	61	5.0
23	62	3.0
23	63	4.0
23	64	5.0
23	65	4.0
23	66	3.0
23	67	7.0
23	68	3.0
23	69	3.0
23	70	4.0
23	71	2.0
23	72	6.0
23	73	2.0
23	74	3.0
23	75	7.0
23	76	1.0
23	77	2.0
23	78	2.0
23	79	1.0
23	80	3.0
23	81	4.0
23	83	3.0
23	84	2.0
23	85	5.0
23	86	1.0
23	87	3.0
23	88	2.0
23	89	1.0
23	90	3.0
23	91	3.0
23	92	1.0
23	93	5.0
23	94	1.0
23	95	1.0
23	96	1.0
23	97	3.0
23	98	3.0
23	99	1.0
23	100	3.0
23	101	3.0
23	102	1.0
23	103	1.0
23	106	2.0
23	107	1.0
23	108	4.0
23	109	3.0
23	110	2.0
23	111	5.0
23	112	2.0
23	113	3.0
23	114	2.0
23	115	1.0
23	116	4.0
23	117	2.0
23	118	1.0
23	119	2.0
23	120	1.0
23	121	4.0
23	122	3.0
24	25	11.0
24	26	7.0
24	27	9.0
24	28	11.0
24	29	2.0
24	30	8.0
24	31	3.0
24	32	4.0
24	33	1.0
24	34	2.0
24	35	2.0
24	38	4.0
24	39	5.0
24	40	2.0
24	41	6.0
24	42	4.0
24	43	4.0
24	44	1.0
24	45	1.0
24	46	3.0
24	47	3.0
24	48	7.0
24	49	6.0
24	50	3.0
24	51	8.0
24	52	10.0
24	53	4.0
24	54	6.0
24	55	4.0
24	56	5.0
24	57	3.0
24	58	6.0
24	59	7.0
24	60	6.0
24	61	4.0
24	62	1.0
24	63	4.0
24	64	3.0
24	65	4.0
24	66	3.0
24	67	2.0
24	68	3.0
24	69	2.0
24	71	1.0
24	72	3.0
24	74	3.0
24	75	1.0
24	76	3.0
24	77	4.0
24	78	3.0
24	79	4.0
24	80	1.0
24	81	2.0
24	82	1.0
24	83	1.0
24	84	4.0
24	85	5.0
24	86	2.0
24	87	3.0
24	88	2.0
24	90	4.0
24	92	4.0
24	93	2.0
24	94	4.0
24	95	1.0
24	96	1.0
24	97	1.0
24	98	1.0
24	99	3.0
24	100	4.0
24	101	2.0
24	102	4.0
24	103	1.0
24	104	3.0
24	105	3.0
24	106	3.0
24	107	2.0
24	108	2.0
24	110	4.0
24	111	2.0
24	112	2.0
24	113	3.0
24	114	1.0
24	115	3.0
24	116	2.0
24	117	3.0
24	118	2.0
24	119	3.0
24	120	1.0
24	121	4.0
24	122	1.0
25	26	12.0
25	27	17.0
25	28	12.0
25	29	7.0
25	30	5.0
25	31	2.0
25	32	3.0
25	34	1.0
25	35	3.0
25	36	4.0
25	37	2.0
25	38	4.0
25	39	5.0
25	40	1.0
25	41	2.0
25	42	6.0
25	43	5.0
25	44	6.0
25	45	4.0
25	46	4.0
25	47	9.0
25	48	8.0
25	49	10.0
25	50	11.0
25	51	11.0
25	52	9.0
25	53	12.0
25	54	7.0
25	55	9.0
25	56	10.0
25	57	6.0
25	58	3.0
25	59	4.0
25	60	3.0
25	61	1.0
25	62	2.0
25	63	6.0
25	64	6.0
25	65	2.0
25	66	3.0
25	67	7.0
25	68	1.0
25	69	2.0
25	70	5.0
25	71	3.0
25	72	3.0
25	73	1.0
25	74	1.0
25	75	1.0
25	76	1.0
25	77	1.0
25	78	1.0
25	80	2.0
25	81	9.0
25	82	6.0
25	83	2.0
25	84	2.0
25	85	7.0
25	86	1.0
25	87	3.0
25	88	3.0
25	89	4.0
25	90	2.0
25	91	1.0
25	92	2.0
25	94	3.0
25	95	2.0
25	96	1.0
25	97	4.0
25	98	2.0
25	99	2.0
25	100	1.0
25	101	3.0
25	103	1.0
25	104	3.0
25	105	2.0
25	107	1.0
25	108	2.0
25	109	3.0
25	110	2.0
25	111	3.0
25	112	2.0
25	113	3.0
25	114	1.0
25	116	3.0
25	117	4.0
25	118	2.0
25	119	2.0
25	120	1.0
25	121	5.0
25	122	1.0
26	27	15.0
26	28	13.0
26	29	8.0
26	30	7.0
26	31	6.0
26	32	2.0
26	33	3.0
26	34	1.0
26	35	1.0
26	36	1.0
26	37	2.0
26	38	4.0
26	39	4.0
26	40	3.0
26	41	6.0
26	42	5.0
26	43	2.0
26	44	5.0
26	45	5.0
26	46	7.0
26	47	8.0
26	48	19.0
26	49	9.0
26	50	6.0
26	51	13.0
26	52	13.0
26	53	7.0
26	54	3.0
26	55	4.0
26	56	7.0
26	57	2.0
26	58	3.0
26	59	1.0
26	60	8.0
26	61	7.0
26	62	2.0
26	63	4.0
26	64	4.0
26	65	2.0
26	66	6.0
26	67	3.0
26	68	6.0
26	69	4.0
26	70	3.0
26	71	2.0
26	72	4.0
26	73	2.0
26	74	2.0
26	75	1.0
26	76	2.0
26	77	3.0
26	78	4.0
26	80	1.0
26	81	2.0
26	82	3.0
26	83	4.0
26	84	2.0
26	86	1.0
26	88	2.0
26	89	2.0
26	91	4.0
26	92	4.0
26	93	2.0
26	94	1.0
26	95	1.0
26	96	1.0
26	97	1.0
26	98	3.0
26	99	1.0
26	101	2.0
26	102	3.0
26	103	1.0
26	104	2.0
26	105	1.0
26	106	1.0
26	107	1.0
26	110	2.0
26	111	2.0
26	114	3.0
26	115	1.0
26	116	2.0
26	117	2.0
26	118	2.0
26	119	4.0
26	120	1.0
26	122	4.0
27	28	20.0
27	29	8.0
27	30	6.0
27	31	3.0
27	32	1.0
27	33	8.0
27	34	1.0
27	35	1.0
27	37	5.0
27	38	4.0
27	39	8.0
27	40	5.0
27	41	9.0
27	42	7.0
27	43	3.0
27	44	4.0
27	45	7.0
27	46	9.0
27	47	10.0
27	48	8.0
27	49	10.0
27	50	8.0
27	51	12.0
27	52	4.0
27	53	7.0
27	54	3.0
27	55	3.0
27	56	3.0
27	57	3.0
27	58	4.0
27	59	2.0
27	60	5.0
27	61	6.0
27	62	2.0
27	63	1.0
27	64	4.0
27	65	2.0
27	66	4.0
27	67	2.0
27	68	3.0
27	69	2.0
27	70	4.0
27	71	4.0
27	72	4.0
27	73	3.0
27	74	1.0
27	75	6.0
27	76	2.0
27	77	1.0
27	78	5.0
27	79	1.0
27	80	2.0
27	81	3.0
27	82	1.0
27	84	1.0
27	85	4.0
27	86	3.0
27	88	1.0
27	89	3.0
27	90	2.0
27	91	2.0
27	93	4.0
27	94	1.0
27	95	2.0
27	96	1.0
27	97	1.0
27	98	1.0
27	99	2.0
27	100	1.0
27	101	3.0
27	102	2.0
27	103	2.0
27	104	2.0
27	105	3.0
27	106	3.0
27	107	1.0
27	108	1.0
27	109	3.0
27	110	2.0
27	111	1.0
27	113	1.0
27	115	1.0
27	116	2.0
27	117	2.0
27	118	2.0
27	119	2.0
27	120	2.0
27	121	3.0
27	122	7.0
28	29	17.0
28	30	11.0
28	31	6.0
28	32	2.0
28	33	3.0
28	34	2.0
28	35	4.0
28	36	2.0
28	38	3.0
28	39	1.0
28	40	5.0
28	41	7.0
28	42	14.0
28	43	9.0
28	44	8.0
28	45	6.0
28	46	3.0
28	47	4.0
28	48	6.0
28	49	8.0
28	50	5.0
28	51	8.0
28	52	6.0
28	53	6.0
28	54	4.0
28	55	6.0
28	56	2.0
28	57	3.0
28	58	4.0
28	59	2.0
28	60	3.0
28	61	3.0
28	62	3.0
28	63	2.0
28	64	1.0
28	65	4.0
28	66	2.0
28	67	3.0
28	68	3.0
28	69	5.0
28	70	2.0
28	71	5.0
28	72	2.0
28	73	3.0
28	74	4.0
28	75	2.0
28	76	4.0
28	77	2.0
28	78	3.0
28	79	1.0
28	80	3.0
28	81	1.0
28	82	1.0
28	83	1.0
28	84	2.0
28	85	2.0
28	86	2.0
28	88	1.0
28	89	2.0
28	90	3.0
28	91	1.0
28	92	1.0
28	93	3.0
28	95	2.0
28	96	1.0
28	97	2.0
28	98	3.0
28	99	1.0
28	101	2.0
28	102	2.0
28	103	3.0
28	104	1.0
28	105	3.0
28	106	2.0
28	107	3.0
28	108	2.0
28	111	1.0
28	112	2.0
28	114	1.0
28	115	4.0
28	116	1.0
28	117	1.0
28	118	3.0
28	119	4.0
28	120	3.0
28	121	3.0
28	122	1.0
29	30	25.0
29	31	8.0
29	32	10.0
29	33	4.0
29	34	1.0
29	35	2.0
29	36	3.0
29	37	2.0
29	38	3.0
29	39	5.0
29	40	4.0
29	41	7.0
29	42	4.0
29	43	3.0
29	44	9.0
29	45	3.0
29	46	8.0
29	47	4.0
29	48	6.0
29	49	5.0
29	50	7.0
29	51	10.0
29	52	4.0
29	53	2.0
29	54	5.0
29	55	4.0
29	56	5.0
29	57	7.0
29	58	4.0
29	59	3.0
29	60	4.0
29	61	3.0
29	62	1.0
29	63	5.0
29	64	5.0
29	65	3.0
29	67	1.0
29	68	5.0
29	69	4.0
29	70	2.0
29	71	1.0
29	72	1.0
29	73	2.0
29	74	1.0
29	75	2.0
29	76	1.0
29	77	4.0
29	78	2.0
29	79	2.0
29	80	2.0
29	81	2.0
29	82	3.0
29	83	7.0
29	84	5.0
29	85	5.0
29	86	3.0
29	87	1.0
29	88	3.0
29	90	1.0
29	91	1.0
29	92	1.0
29	94	2.0
29	95	3.0
29	96	2.0
29	97	2.0
29	98	2.0
29	99	4.0
29	100	2.0
29	101	3.0
29	102	2.0
29	103	2.0
29	104	1.0
29	105	5.0
29	106	2.0
29	108	2.0
29	109	3.0
29	110	3.0
29	111	1.0
29	113	2.0
29	114	2.0
29	115	3.0
29	116	4.0
29	117	2.0
29	118	4.0
29	119	2.0
29	120	5.0
29	122	2.0
30	31	9.0
30	32	11.0
30	33	3.0
30	34	6.0
30	35	2.0
30	36	6.0
30	37	4.0
30	38	2.0
30	39	6.0
30	40	11.0
30	41	12.0
30	42	8.0
30	43	3.0
30	44	3.0
30	45	6.0
30	46	3.0
30	47	6.0
30	48	3.0
30	49	2.0
30	50	4.0
30	51	6.0
30	52	5.0
30	53	5.0
30	54	5.0
30	55	6.0
30	56	5.0
30	57	3.0
30	58	3.0
30	59	4.0
30	60	3.0
30	61	2.0
30	62	1.0
30	63	5.0
30	64	5.0
30	65	1.0
30	66	2.0
30	67	4.0
30	68	2.0
30	69	5.0
30	70	2.0
30	71	1.0
30	73	1.0
30	74	1.0
30	76	6.0
30	77	3.0
30	78	2.0
30	79	5.0
30	80	4.0
30	81	1.0
30	82	2.0
30	83	2.0
30	85	3.0
30	86	3.0
30	88	2.0
30	89	2.0
30	90	2.0
30	91	4.0
30	92	1.0
30	94	2.0
30	95	1.0
30	97	3.0
30	98	4.0
30	99	2.0
30	100	3.0
30	101	3.0
30	103	2.0
30	104	3.0
30	105	1.0
30	107	3.0
30	108	1.0
30	109	2.0
30	110	2.0
30	111	2.0
30	112	4.0
30	113	2.0
30	114	3.0
30	115	1.0
30	116	1.0
30	118	1.0
30	119	2.0
30	121	2.0
31	32	8.0
31	33	6.0
31	34	6.0
31	35	4.0
31	36	4.0
31	37	2.0
31	38	3.0
31	39	10.0
31	40	10.0
31	41	3.0
31	42	5.0
31	45	1.0
31	46	3.0
31	47	4.0
31	48	6.0
31	49	5.0
31	50	6.0
31	51	3.0
31	52	3.0
31	53	1.0
31	54	5.0
31	55	2.0
31	56	3.0
31	58	2.0
31	59	1.0
31	60	5.0
31	61	1.0
31	62	4.0
31	63	3.0
31	64	2.0
31	65	2.0
31	66	4.0
31	67	1.0
31	68	6.0
31	69	2.0
31	70	1.0
31	71	3.0
31	72	4.0
31	74	2.0
31	75	1.0
31	76	1.0
31	77	2.0
31	78	1.0
31	79	3.0
31	80	1.0
31	81	2.0
31	82	2.0
31	83	1.0
31	86	2.0
31	87	3.0
31	88	3.0
31	89	5.0
31	90	1.0
31	91	2.0
31	93	2.0
31	95	2.0
31	96	1.0
31	98	2.0
31	99	1.0
31	100	1.0
31	102	4.0
31	107	2.0
31	108	4.0
31	110	2.0
31	111	2.0
31	113	1.0
31	114	3.0
31	116	7.0
31	117	3.0
31	119	2.0
31	120	2.0
31	121	3.0
32	33	20.0
32	34	4.0
32	35	9.0
32	36	7.0
32	37	7.0
32	38	11.0
32	39	26.0
32	40	19.0
32	41	11.0
32	42	5.0
32	43	6.0
32	44	7.0
32	45	2.0
32	46	4.0
32	47	3.0
32	48	4.0
32	49	2.0
32	50	6.0
32	52	4.0
32	54	3.0
32	55	3.0
32	57	4.0
32	59	2.0
32	60	3.0
32	61	1.0
32	62	1.0
32	63	3.0
32	64	3.0
32	65	2.0
32	66	2.0
32	67	3.0
32	68	2.0
32	69	3.0
32	70	1.0
32	72	2.0
32	73	1.0
32	74	1.0
32	75	1.0
32	76	1.0
32	77	3.0
32	78	1.0
32	79	3.0
32	80	3.0
32	81	4.0
32	82	2.0
32	83	2.0
32	86	4.0
32	87	1.0
32	88	1.0
32	89	2.0
32	91	2.0
32	92	2.0
32	94	2.0
32	95	1.0
32	96	2.0
32	98	6.0
32	99	2.0
32	101	1.0
32	103	2.0
32	105	1.0
32	106	4.0
32	108	1.0
32	109	1.0
32	110	1.0
32	111	2.0
32	112	3.0
32	113	1.0
32	114	1.0
32	116	2.0
32	117	3.0
32	118	1.0
32	119	4.0
32	120	2.0
32	121	3.0
32	122	3.0
33	34	12.0
33	35	10.0
33	36	10.0
33	37	15.0
33	38	59.0
33	39	15.0
33	40	9.0
33	41	6.0
33	42	6.0
33	43	3.0
33	44	2.0
33	45	2.0
33	46	5.0
33	47	2.0
33	48	1.0
33	49	1.0
33	52	3.0
33	54	3.0
33	55	1.0
33	56	2.0
33	57	1.0
33	58	2.0
33	59	2.0
33	60	2.0
33	61	1.0
33	62	2.0
33	63	1.0
33	64	3.0
33	65	1.0
33	66	2.0
33	67	2.0
33	68	1.0
33	69	3.0
33	70	2.0
33	71	1.0
33	72	1.0
33	73	2.0
33	74	5.0
33	75	4.0
33	76	4.0
33	77	1.0
33	79	1.0
33	80	4.0
33	81	3.0
33	82	3.0
33	83	2.0
33	85	2.0
33	86	1.0
33	88	2.0
33	89	1.0
33	90	3.0
33	91	2.0
33	93	1.0
33	94	1.0
33	95	1.0
33	96	1.0
33	97	2.0
33	98	1.0
33	102	1.0
33	103	3.0
33	105	1.0
33	106	2.0
33	107	2.0
33	108	1.0
33	109	2.0
33	111	3.0
33	113	2.0
33	116	1.0
33	117	4.0
33	118	2.0
33	119	2.0
33	120	2.0
33	122	1.0
34	35	14.0
34	36	5.0
34	37	80.0
34	38	16.0
34	39	7.0
34	40	5.0
34	41	6.0
34	42	1.0
34	43	1.0
34	44	3.0
34	45	1.0
34	46	2.0
34	47	1.0
34	48	2.0
34	49	2.0
34	50	2.0
34	51	3.0
34	52	1.0
34	53	2.0
34	55	3.0
34	57	1.0
34	58	1.0
34	59	2.0
34	63	3.0
34	64	2.0
34	66	2.0
34	67	2.0
34	68	2.0
34	69	1.0
34	70	3.0
34	71	1.0
34	72	4.0
34	74	1.0
34	75	1.0
34	78	1.0
34	79	1.0
34	80	2.0
34	81	2.0
34	82	1.0
34	83	2.0
34	86	1.0
34	88	1.0
34	89	1.0
34	90	1.0
34	91	1.0
34	93	3.0
34	94	1.0
34	96	1.0
34	98	4.0
34	99	2.0
34	101	1.0
34	103	1.0
34	104	1.0
34	105	2.0
34	106	1.0
34	107	4.0
34	108	2.0
34	110	1.0
34	111	1.0
34	115	2.0
34	116	1.0
34	117	1.0
34	118	3.0
34	121	3.0
34	122	2.0
35	36	69.0
35	37	13.0
35	38	4.0
35	39	5.0
35	40	3.0
35	41	5.0
35	42	2.0
35	43	5.0
35	44	2.0
35	45	4.0
35	46	2.0
35	47	2.0
35	48	4.0
35	49	2.0
35	50	2.0
35	51	2.0
35	52	4.0
35	53	2.0
35	54	1.0
35	55	1.0
35	56	1.0
35	57	3.0
35	58	2.0
35	59	1.0
35	60	1.0
35	61	2.0
35	63	3.0
35	64	2.0
35	65	1.0
35	67	2.0
35	68	2.0
35	69	3.0
35	70	4.0
35	71	2.0
35	72	2.0
35	73	3.0
35	74	2.0
35	75	3.0
35	76	4.0
35	77	1.0
35	78	1.0
35	80	1.0
35	81	4.0
35	83	3.0
35	84	1.0
35	85	1.0
35	87	1.0
35	89	1.0
35	90	2.0
35	91	1.0
35	94	1.0
35	95	1.0
35	97	1.0
35	98	1.0
35	100	1.0
35	101	3.0
35	102	3.0
35	103	1.0
35	104	2.0
35	105	1.0
35	106	1.0
35	107	1.0
35	108	3.0
35	109	1.0
35	112	2.0
35	113	1.0
35	114	1.0
35	115	3.0
35	116	1.0
35	117	1.0
35	118	1.0
35	120	2.0
35	121	1.0
36	37	17.0
36	38	8.0
36	39	3.0
36	40	8.0
36	41	4.0
36	42	3.0
36	43	1.0
36	44	3.0
36	45	2.0
36	46	4.0
36	49	1.0
36	50	1.0
36	51	3.0
36	53	1.0
36	54	1.0
36	55	1.0
36	58	2.0
36	59	1.0
36	60	1.0
36	61	3.0
36	62	1.0
36	63	1.0
36	64	2.0
36	65	3.0
36	66	1.0
36	67	2.0
36	69	1.0
36	70	3.0
36	71	1.0
36	73	2.0
36	74	1.0
36	76	3.0
36	77	2.0
36	80	1.0
36	81	1.0
36	84	4.0
36	85	1.0
36	87	1.0
36	89	1.0
36	96	1.0
36	97	2.0
36	99	2.0
36	100	1.0
36	102	1.0
36	104	1.0
36	105	2.0
36	106	2.0
36	107	1.0
36	108	1.0
36	109	2.0
36	111	2.0
36	112	1.0
36	117	1.0
36	118	2.0
37	38	13.0
37	39	8.0
37	40	5.0
37	41	9.0
37	42	4.0
37	43	3.0
37	44	1.0
37	45	4.0
37	46	1.0
37	47	6.0
37	48	2.0
37	49	1.0
37	50	4.0
37	51	3.0
37	52	1.0
37	54	2.0
37	55	2.0
37	57	2.0
37	58	1.0
37	59	2.0
37	60	2.0
37	61	1.0
37	63	2.0
37	64	3.0
37	65	2.0
37	66	2.0
37	67	4.0
37	68	2.0
37	70	1.0
37	72	1.0
37	75	2.0
37	76	1.0
37	77	1.0
37	78	1.0
37	79	1.0
37	80	4.0
37	81	2.0
37	82	3.0
37	83	2.0
37	85	2.0
37	86	1.0
37	89	3.0
37	90	2.0
37	91	1.0
37	92	2.0
37	93	2.0
37	94	1.0
37	95	3.0
37	96	1.0
37	97	2.0
37	98	1.0
37	99	2.0
37	101	3.0
37	105	1.0
37	106	1.0
37	107	2.0
37	109	1.0
37	110	3.0
37	112	1.0
37	113	2.0
37	114	1.0
37	115	1.0
37	117	1.0
37	118	1.0
37	119	1.0
37	120	3.0
37	122	1.0
38	39	18.0
38	40	6.0
38	41	9.0
38	42	2.0
38	43	2.0
38	44	3.0
38	46	3.0
38	47	3.0
38	48	2.0
38	49	2.0
38	50	5.0
38	51	2.0
38	52	3.0
38	53	4.0
38	54	3.0
38	55	2.0
38	56	2.0
38	57	1.0
38	58	4.0
